Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Predicting raters’ transparency judgments of English and Chinese morphological constituents using latent semantic analysis","Behavior Research Methods","","46","1","10.3758/s13428-013-0360-z","Hsueh-Cheng WangLi-Chuan HsuYi-Min TienMarc Pomplun","2014","http://link.springer.com/article/10.3758/s13428-013-0360-z","Article"
"A stochastic lie detector","Behavior Research Methods","","44","1","10.3758/s13428-011-0144-2","Morten MoshagenJochen MuschEdgar Erdfelder","2012","http://link.springer.com/article/10.3758/s13428-011-0144-2","Article"
"An examination of the equivalency of self-report measures obtained from crowdsourced versus undergraduate student samples","Behavior Research Methods","","49","1","10.3758/s13428-016-0710-8","Elizabeth M. BrionesGrant Benham","2017","http://link.springer.com/article/10.3758/s13428-016-0710-8","Article"
"Ratings for emotion film clips","Behavior Research Methods","","47","3","10.3758/s13428-014-0500-0","Crystal A. Gabert-QuillenEllen E. BartoliniBenjamin T. AbravanelCharles A. Sanislow","2015","http://link.springer.com/article/10.3758/s13428-014-0500-0","Article"
"Reliability of the sliding scale for collecting affective responses to words","Behavior Research Methods","","50","6","10.3758/s13428-018-1016-9","C. ImbaultD. ShoreV. Kuperman","2018","http://link.springer.com/article/10.3758/s13428-018-1016-9","Article"
"Symbolic magnitude processing in elementary school children: A group administered paper-and-pencil measure (SYMP Test)","Behavior Research Methods","","49","4","10.3758/s13428-016-0792-3","Carmen BrankaerPol GhesquièreBert De Smedt","2017","http://link.springer.com/article/10.3758/s13428-016-0792-3","Article"
"Assessing the validity of two indirect questioning techniques: A Stochastic Lie Detector versus the Crosswise Model","Behavior Research Methods","","48","3","10.3758/s13428-015-0628-6","Adrian HoffmannJochen Musch","2016","http://link.springer.com/article/10.3758/s13428-015-0628-6","Article"
"Subjective frequency ratings for 432 ASL signs","Behavior Research Methods","","46","2","10.3758/s13428-013-0370-x","Rachel I. MayberryMatthew L. HallMeghan Zvaigzne","2014","http://link.springer.com/article/10.3758/s13428-013-0370-x","Article"
"PageFocus: Using paradata to detect and prevent cheating on online achievement tests","Behavior Research Methods","","49","4","10.3758/s13428-016-0800-7","Birk DiedenhofenJochen Musch","2017","http://link.springer.com/article/10.3758/s13428-016-0800-7","Article"
"Validated intraclass correlation statistics to test item performance models","Behavior Research Methods","","43","1","10.3758/s13428-010-0020-5","Pierre CourrieuMuriele Brand-D’abresciaRonald PeeremanDaniel SpielerArnaud Rey","2011","http://link.springer.com/article/10.3758/s13428-010-0020-5","Article"
"Detecting lies about consumer attitudes using the timed antagonistic response alethiometer","Behavior Research Methods","","46","3","10.3758/s13428-013-0406-2","Aiden P. GreggNikhila MahadevanSonja E. EdwardsJames Klymowsky","2014","http://link.springer.com/article/10.3758/s13428-013-0406-2","Article"
"A database of 629 English compound words: ratings of familiarity, lexeme meaning dominance, semantic transparency, age of acquisition, imageability, and sensory experience","Behavior Research Methods","","47","4","10.3758/s13428-014-0523-6","Barbara J. JuhaszYun-Hsuan LaiMichelle L. Woodcock","2015","http://link.springer.com/article/10.3758/s13428-014-0523-6","Article"
"A behavioral task for the validation of a gaze-contingent simulated scotoma","Behavior Research Methods","","45","4","10.3758/s13428-013-0321-6","Franziska GeringswaldFlorian Johannes BaumgartnerStefan Pollmann","2013","http://link.springer.com/article/10.3758/s13428-013-0321-6","Article"
"Detecting nonadherence without loss in efficiency: A simple extension of the crosswise model","Behavior Research Methods","","50","5","10.3758/s13428-017-0957-8","Daniel W. HeckAdrian HoffmannMorten Moshagen","2018","http://link.springer.com/article/10.3758/s13428-017-0957-8","Article"
"Investigating eye movement acquisition and analysis technologies as a causal factor in differential prevalence of crossed and uncrossed fixation disparity during reading and dot scanning","Behavior Research Methods","","45","3","10.3758/s13428-012-0301-2","J. A. KirkbyH. I. BlytheD. DriegheV. BensonS. P. Liversedge","2013","http://link.springer.com/article/10.3758/s13428-012-0301-2","Article"
"When voices get emotional: A corpus of nonverbal vocalizations for research on emotion processing","Behavior Research Methods","","45","4","10.3758/s13428-013-0324-3","César F. LimaSão Luís CastroSophie K. Scott","2013","http://link.springer.com/article/10.3758/s13428-013-0324-3","Article"
"The development and analysis of tutorial dialogues in AutoTutor Lite","Behavior Research Methods","","45","3","10.3758/s13428-013-0352-z","Christopher R. WolfeColin L. WidmerValerie F. ReynaXiangen HuElizabeth M. CedillosChristopher R. FisherPriscilla G. Brust-RenckTriana C. WilliamsIsabella Damas VannucchiAudrey M. Weil","2013","http://link.springer.com/article/10.3758/s13428-013-0352-z","Article"
"Validation of Italian rebus puzzles and compound remote associate problems","Behavior Research Methods","","48","2","10.3758/s13428-015-0597-9","Carola SalviGiulio CostantiniEmanuela BricoloMarco PeruginiMark Beeman","2016","http://link.springer.com/article/10.3758/s13428-015-0597-9","Article"
"When the test of mediation is more powerful than the test of the total effect","Behavior Research Methods","","47","2","10.3758/s13428-014-0481-z","Holly P. O’RourkeDavid P. MacKinnon","2015","http://link.springer.com/article/10.3758/s13428-014-0481-z","Article"
"Affective auditory stimulus database: An expanded version of the International Affective Digitized Sounds (IADS-E)","Behavior Research Methods","","50","4","10.3758/s13428-018-1027-6","Wanlu YangKai MakitaTakashi NakaoNoriaki KanayamaMaro G. MachizawaTakafumi SasaokaAyako SugataRyota KobayashiRyosuke HiramotoShigeto YamawakiMakoto IwanagaMakoto Miyatani","2018","http://link.springer.com/article/10.3758/s13428-018-1027-6","Article"
"Assessing group-level participation in fluid teams: Testing a new metric","Behavior Research Methods","","43","2","10.3758/s13428-011-0070-3","Susannah B. F. PaletzChristian D. Schunn","2011","http://link.springer.com/article/10.3758/s13428-011-0070-3","Article"
"Comparing eye trackers by correlating their eye-metric data","Behavior Research Methods","","50","5","10.3758/s13428-017-0954-y","Johannes TitzAgnes ScholzPeter Sedlmeier","2018","http://link.springer.com/article/10.3758/s13428-017-0954-y","Article"
"Worldlex: Twitter and blog word frequencies for 66 languages","Behavior Research Methods","","48","3","10.3758/s13428-015-0621-0","Manuel GimenesBoris New","2016","http://link.springer.com/article/10.3758/s13428-015-0621-0","Article"
"Semantic ambiguity effects on traditional Chinese character naming: A corpus-based approach","Behavior Research Methods","","50","6","10.3758/s13428-017-0993-4","Ya-Ning ChangChia-Ying Lee","2018","http://link.springer.com/article/10.3758/s13428-017-0993-4","Article"
"A free, easy-to-use, computer-based simple and four-choice reaction time programme: The Deary-Liewald reaction time task","Behavior Research Methods","","43","1","10.3758/s13428-010-0024-1","Ian J. DearyDavid LiewaldJack Nissan","2011","http://link.springer.com/article/10.3758/s13428-010-0024-1","Article"
"CancellationTools: All-in-one software for administration and analysis of cancellation tasks","Behavior Research Methods","","47","4","10.3758/s13428-014-0522-7","Edwin S. DalmaijerStefan Van der StigchelTanja C. W. NijboerTim H. W. CornelissenMasud Husain","2015","http://link.springer.com/article/10.3758/s13428-014-0522-7","Article"
"A methodological review of meta-analyses of the effectiveness of clinical psychology treatments","Behavior Research Methods","","50","5","10.3758/s13428-017-0973-8","María Rubio-AparicioFulgencio Marín-MartínezJulio Sánchez-MecaJosé Antonio López-López","2018","http://link.springer.com/article/10.3758/s13428-017-0973-8","Article"
"Comparing patterns of component loadings: Principal Component Analysis (PCA) versus Independent Component Analysis (ICA) in analyzing multivariate non-normal data","Behavior Research Methods","","44","4","10.3758/s13428-012-0193-1","Donghoh KimSe-Kang Kim","2012","http://link.springer.com/article/10.3758/s13428-012-0193-1","Article"
"Conducting behavioral research on Amazon’s Mechanical Turk","Behavior Research Methods","","44","1","10.3758/s13428-011-0124-6","Winter MasonSiddharth Suri","2012","http://link.springer.com/article/10.3758/s13428-011-0124-6","Article"
"Recording vocalizations with Bluetooth technology","Behavior Research Methods","","43","2","10.3758/s13428-010-0052-x","Andrés Gaona-GonzálezAna María Santillán-DohertyRita Virginia Arenas-RosasJairo Muñoz-DelgadoMiguel Angel Aguillón-PantaleónJosé Domingo Ordoñez-GómezAlejandra Márquez-Arias","2011","http://link.springer.com/article/10.3758/s13428-010-0052-x","Article"
"A methodological note on evaluating performance in a sustained-attention-to-response task","Behavior Research Methods","","45","2","10.3758/s13428-012-0266-1","Paul SeliTanya R. JonkerGrayden J. F. SolmanJames Allan CheyneDaniel Smilek","2013","http://link.springer.com/article/10.3758/s13428-012-0266-1","Article"
"RMediation: An R package for mediation analysis confidence intervals","Behavior Research Methods","","43","3","10.3758/s13428-011-0076-x","Davood TofighiDavid P. MacKinnon","2011","http://link.springer.com/article/10.3758/s13428-011-0076-x","Article"
"Response time accuracy in Apple Macintosh computers","Behavior Research Methods","","43","2","10.3758/s13428-011-0069-9","Ian NeathAvery EarleDarcy HallettAimée M. Surprenant","2011","http://link.springer.com/article/10.3758/s13428-011-0069-9","Article"
"Automated data collection using bar code","Behavior Research Methods, Instruments, & Computers","","21","1","10.3758/BF03203870","John M. EilerWalter W. NelsonCraig C. JensenSteven P. Johnson","1989","http://link.springer.com/article/10.3758/BF03203870","Article"
"Multivariate normal maximum likelihood with both ordinal and continuous variables, and data missing at random","Behavior Research Methods","","50","2","10.3758/s13428-017-1011-6","Joshua N. PritikinTimothy R. BrickMichael C. Neale","2018","http://link.springer.com/article/10.3758/s13428-017-1011-6","Article"
"iVAR: A program for imputing missing data in multivariate time series using vector autoregressive models","Behavior Research Methods","","46","4","10.3758/s13428-014-0444-4","Siwei LiuPeter C. M. Molenaar","2014","http://link.springer.com/article/10.3758/s13428-014-0444-4","Article"
"Non-dominant hand use increases completion time on part B of the Trail Making Test but not on part A","Behavior Research Methods","","50","3","10.3758/s13428-017-0927-1","Laura KlamingBjörn N. S. Vlaskamp","2018","http://link.springer.com/article/10.3758/s13428-017-0927-1","Article"
"On using multiple imputation for exploratory factor analysis of incomplete data","Behavior Research Methods","","","","10.3758/s13428-017-1000-9","Vahid NassiriAnikó LovikGeert MolenberghsGeert Verbeke","2018","http://link.springer.com/article/10.3758/s13428-017-1000-9","Article"
"BootES: An R package for bootstrap confidence intervals on effect sizes","Behavior Research Methods","","45","4","10.3758/s13428-013-0330-5","Kris N. KirbyDaniel Gerlanc","2013","http://link.springer.com/article/10.3758/s13428-013-0330-5","Article"
"The Bangor Voice Matching Test: A standardized test for the assessment of voice perception ability","Behavior Research Methods","","50","6","10.3758/s13428-017-0985-4","Constanze MühlOrla SheilLina JarutytėPatricia E. G. Bestelmeyer","2018","http://link.springer.com/article/10.3758/s13428-017-0985-4","Article"
"A standard for test reliability in group research","Behavior Research Methods","","45","1","10.3758/s13428-012-0223-z","Jules L. Ellis","2013","http://link.springer.com/article/10.3758/s13428-012-0223-z","Article"
